INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,DISTANCE
15510,T,08/03/2020,11:49:27,Unknown,57.838082,N,-2.763312,W,533,0,952.569103
15511,T,08/03/2020,11:49:28,Unknown,57.838554,N,-2.763855,W,534,0,952.630745
15512,T,08/03/2020,11:49:29,Unknown,57.839024,N,-2.764398,W,535,0,952.692153
15513,T,08/03/2020,11:49:30,Unknown,57.839493,N,-2.76494,W,536,0,952.753419
15514,T,08/03/2020,11:49:31,Unknown,57.83996,N,-2.765485,W,536,0,952.814577
15515,T,08/03/2020,11:49:32,Unknown,57.840425,N,-2.766033,W,536,0,952.875728
15516,T,08/03/2020,11:49:33,Unknown,57.840889,N,-2.766587,W,535,0,952.936955
15517,T,08/03/2020,11:49:34,Unknown,57.841353,N,-2.767147,W,534,0,952.99832
15518,T,08/03/2020,11:49:35,Unknown,57.841816,N,-2.767716,W,532,0,953.059926
15519,T,08/03/2020,11:49:36,Unknown,57.842279,N,-2.768293,W,530,0,953.12179
15520,T,08/03/2020,11:49:37,Unknown,57.842742,N,-2.768879,W,529,0,953.183891
15521,T,08/03/2020,11:49:38,Unknown,57.843204,N,-2.769471,W,527,0,953.246139
15522,T,08/03/2020,11:49:39,Unknown,57.843664,N,-2.770071,W,527,0,953.308466
15523,T,08/03/2020,11:49:40,Unknown,57.84412,N,-2.770677,W,527,0,953.370701
15524,T,08/03/2020,11:49:41,Unknown,57.844573,N,-2.77129,W,527,0,953.432763
15525,T,08/03/2020,11:49:42,Unknown,57.845021,N,-2.771905,W,528,0,953.494575
15526,T,08/03/2020,11:49:43,Unknown,57.845466,N,-2.772521,W,530,0,953.556115
15527,T,08/03/2020,11:49:44,Unknown,57.845909,N,-2.773133,W,532,0,953.617324
15528,T,08/03/2020,11:49:45,Unknown,57.846351,N,-2.773739,W,535,0,953.678196
15529,T,08/03/2020,11:49:46,Unknown,57.84679,N,-2.774339,W,538,0,953.738685
15530,T,08/03/2020,11:49:47,Unknown,57.84723,N,-2.774931,W,540,0,953.798902
15531,T,08/03/2020,11:49:48,Unknown,57.84767,N,-2.775516,W,543,0,953.858884
15532,T,08/03/2020,11:49:49,Unknown,57.848111,N,-2.776093,W,544,0,953.918734
15533,T,08/03/2020,11:49:50,Unknown,57.848555,N,-2.776664,W,546,0,953.978563
15534,T,08/03/2020,11:49:51,Unknown,57.849001,N,-2.777227,W,546,0,954.03845
15535,T,08/03/2020,11:49:52,Unknown,57.849453,N,-2.777781,W,546,0,954.098534
15536,T,08/03/2020,11:49:53,Unknown,57.849911,N,-2.778327,W,545,0,954.1589
15537,T,08/03/2020,11:49:54,Unknown,57.850377,N,-2.778862,W,543,0,954.219693
15538,T,08/03/2020,11:49:55,Unknown,57.850853,N,-2.779386,W,540,0,954.281032
15539,T,08/03/2020,11:49:56,Unknown,57.851337,N,-2.779902,W,537,0,954.34298
15540,T,08/03/2020,11:49:57,Unknown,57.85183,N,-2.78041,W,534,0,954.405608
15541,T,08/03/2020,11:49:58,Unknown,57.852329,N,-2.780921,W,529,0,954.468833
15542,T,08/03/2020,11:49:59,Unknown,57.852828,N,-2.781445,W,527,0,954.532501
15543,T,08/03/2020,11:50:00,Unknown,57.853321,N,-2.781989,W,525,0,954.596181
15544,T,08/03/2020,11:50:01,Unknown,57.853805,N,-2.782555,W,525,0,954.659547
15545,T,08/03/2020,11:50:02,Unknown,57.854277,N,-2.78314,W,526,0,954.722538
15546,T,08/03/2020,11:50:03,Unknown,57.854738,N,-2.783743,W,527,0,954.785072
15547,T,08/03/2020,11:50:04,Unknown,57.855186,N,-2.784365,W,528,0,954.847009
15548,T,08/03/2020,11:50:05,Unknown,57.855615,N,-2.78501,W,530,0,954.908243
15549,T,08/03/2020,11:50:06,Unknown,57.856024,N,-2.785679,W,532,0,954.968576
15550,T,08/03/2020,11:50:07,Unknown,57.856412,N,-2.786367,W,535,0,955.027942
15551,T,08/03/2020,11:50:08,Unknown,57.856779,N,-2.78707,W,538,0,955.086284
15552,T,08/03/2020,11:50:09,Unknown,57.857126,N,-2.787785,W,542,0,955.1436
15553,T,08/03/2020,11:50:10,Unknown,57.857453,N,-2.78851,W,546,0,955.199935
15554,T,08/03/2020,11:50:11,Unknown,57.857761,N,-2.789246,W,549,0,955.255306
15555,T,08/03/2020,11:50:12,Unknown,57.858047,N,-2.789991,W,552,0,955.309802
15556,T,08/03/2020,11:50:13,Unknown,57.858316,N,-2.790745,W,555,0,955.363494
15557,T,08/03/2020,11:50:14,Unknown,57.858568,N,-2.791506,W,556,0,955.416599
15558,T,08/03/2020,11:50:15,Unknown,57.858807,N,-2.792277,W,556,0,955.469449
15559,T,08/03/2020,11:50:16,Unknown,57.859029,N,-2.793062,W,554,0,955.522121
15560,T,08/03/2020,11:50:17,Unknown,57.859234,N,-2.793864,W,551,0,955.574796
15561,T,08/03/2020,11:50:18,Unknown,57.859421,N,-2.794682,W,548,0,955.627529
15562,T,08/03/2020,11:50:19,Unknown,57.859586,N,-2.795518,W,545,0,955.680344
15563,T,08/03/2020,11:50:20,Unknown,57.859728,N,-2.796369,W,542,0,955.733143
15564,T,08/03/2020,11:50:21,Unknown,57.859848,N,-2.797231,W,539,0,955.785914
15565,T,08/03/2020,11:50:22,Unknown,57.859944,N,-2.798102,W,537,0,955.838629
15566,T,08/03/2020,11:50:23,Unknown,57.860017,N,-2.798979,W,536,0,955.89114
15567,T,08/03/2020,11:50:24,Unknown,57.860066,N,-2.799856,W,536,0,955.943385
15568,T,08/03/2020,11:50:25,Unknown,57.860092,N,-2.800731,W,536,0,955.995281
15569,T,08/03/2020,11:50:26,Unknown,57.860095,N,-2.801599,W,538,0,956.046713
15570,T,08/03/2020,11:50:27,Unknown,57.860076,N,-2.802459,W,540,0,956.09767
15571,T,08/03/2020,11:50:28,Unknown,57.860037,N,-2.803308,W,542,0,956.148109
15572,T,08/03/2020,11:50:29,Unknown,57.859979,N,-2.804144,W,545,0,956.198047
15573,T,08/03/2020,11:50:30,Unknown,57.859905,N,-2.804967,W,547,0,956.247484
15574,T,08/03/2020,11:50:31,Unknown,57.859815,N,-2.805776,W,550,0,956.296464
15575,T,08/03/2020,11:50:32,Unknown,57.859709,N,-2.806573,W,552,0,956.345076
15576,T,08/03/2020,11:50:33,Unknown,57.859589,N,-2.807356,W,555,0,956.393364
15577,T,08/03/2020,11:50:34,Unknown,57.859456,N,-2.808127,W,557,0,956.441352
15578,T,08/03/2020,11:50:35,Unknown,57.85931,N,-2.808887,W,558,0,956.489195
15579,T,08/03/2020,11:50:36,Unknown,57.859151,N,-2.809638,W,558,0,956.537057
15580,T,08/03/2020,11:50:37,Unknown,57.858974,N,-2.810378,W,557,0,956.585092
15581,T,08/03/2020,11:50:38,Unknown,57.858779,N,-2.811105,W,556,0,956.633333
15582,T,08/03/2020,11:50:39,Unknown,57.858566,N,-2.811818,W,555,0,956.681786
15583,T,08/03/2020,11:50:40,Unknown,57.858335,N,-2.812516,W,554,0,956.730431
15584,T,08/03/2020,11:50:41,Unknown,57.858088,N,-2.813198,W,554,0,956.77929
15585,T,08/03/2020,11:50:42,Unknown,57.857826,N,-2.813863,W,553,0,956.828349
15586,T,08/03/2020,11:50:43,Unknown,57.857548,N,-2.814511,W,552,0,956.877605
15587,T,08/03/2020,11:50:44,Unknown,57.857255,N,-2.815138,W,552,0,956.927007
15588,T,08/03/2020,11:50:45,Unknown,57.856949,N,-2.815743,W,552,0,956.976456
15589,T,08/03/2020,11:50:46,Unknown,57.856633,N,-2.816328,W,554,0,957.025863
15590,T,08/03/2020,11:50:47,Unknown,57.85631,N,-2.816898,W,555,0,957.075155
15591,T,08/03/2020,11:50:48,Unknown,57.855983,N,-2.817454,W,557,0,957.124267
15592,T,08/03/2020,11:50:49,Unknown,57.855649,N,-2.817992,W,558,0,957.173263
15593,T,08/03/2020,11:50:50,Unknown,57.855307,N,-2.818511,W,560,0,957.222165
15594,T,08/03/2020,11:50:51,Unknown,57.854956,N,-2.81901,W,560,0,957.271159
15595,T,08/03/2020,11:50:52,Unknown,57.854595,N,-2.81949,W,560,0,957.320374
15596,T,08/03/2020,11:50:53,Unknown,57.854222,N,-2.819948,W,560,0,957.36993
15597,T,08/03/2020,11:50:54,Unknown,57.853839,N,-2.820382,W,560,0,957.419768
15598,T,08/03/2020,11:50:55,Unknown,57.853448,N,-2.820798,W,560,0,957.469801
15599,T,08/03/2020,11:50:56,Unknown,57.85305,N,-2.821196,W,560,0,957.51997
15600,T,08/03/2020,11:50:57,Unknown,57.852647,N,-2.821581,W,560,0,957.570274
15601,T,08/03/2020,11:50:58,Unknown,57.852238,N,-2.821951,W,561,0,957.620811
15602,T,08/03/2020,11:50:59,Unknown,57.851823,N,-2.822306,W,561,0,957.671556
15603,T,08/03/2020,11:51:00,Unknown,57.851403,N,-2.822649,W,561,0,957.722518
15604,T,08/03/2020,11:51:01,Unknown,57.850979,N,-2.82298,W,561,0,957.773697
15605,T,08/03/2020,11:51:02,Unknown,57.85055,N,-2.823301,W,561,0,957.825058
15606,T,08/03/2020,11:51:03,Unknown,57.850118,N,-2.823613,W,561,0,957.876547
15607,T,08/03/2020,11:51:04,Unknown,57.849684,N,-2.823919,W,561,0,957.928177
15608,T,08/03/2020,11:51:05,Unknown,57.849247,N,-2.824216,W,562,0,957.979978
15609,T,08/03/2020,11:51:06,Unknown,57.848805,N,-2.824503,W,562,0,958.031998
15610,T,08/03/2020,11:51:07,Unknown,57.848357,N,-2.824775,W,562,0,958.08434
15611,T,08/03/2020,11:51:08,Unknown,57.847903,N,-2.825025,W,562,0,958.137061
15612,T,08/03/2020,11:51:09,Unknown,57.847441,N,-2.825255,W,561,0,958.190227
15613,T,08/03/2020,11:51:10,Unknown,57.846972,N,-2.825462,W,560,0,958.243887
15614,T,08/03/2020,11:51:11,Unknown,57.846495,N,-2.825644,W,559,0,958.298098
15615,T,08/03/2020,11:51:12,Unknown,57.84601,N,-2.825801,W,558,0,958.352855
15616,T,08/03/2020,11:51:13,Unknown,57.845519,N,-2.825931,W,556,0,958.408097
15617,T,08/03/2020,11:51:14,Unknown,57.84502,N,-2.826029,W,555,0,958.46388
15618,T,08/03/2020,11:51:15,Unknown,57.844516,N,-2.826094,W,554,0,958.520136
15619,T,08/03/2020,11:51:16,Unknown,57.844007,N,-2.826124,W,554,0,958.576802
15620,T,08/03/2020,11:51:17,Unknown,57.843494,N,-2.826117,W,553,0,958.633935
15621,T,08/03/2020,11:51:18,Unknown,57.842978,N,-2.826073,W,553,0,958.691435
15622,T,08/03/2020,11:51:19,Unknown,57.84246,N,-2.825994,W,552,0,958.749325
15623,T,08/03/2020,11:51:20,Unknown,57.84194,N,-2.825882,W,552,0,958.807559
15624,T,08/03/2020,11:51:21,Unknown,57.84142,N,-2.825733,W,552,0,958.866142
15625,T,08/03/2020,11:51:22,Unknown,57.840899,N,-2.825545,W,552,0,958.925185
15626,T,08/03/2020,11:51:23,Unknown,57.840379,N,-2.825312,W,551,0,958.98472
15627,T,08/03/2020,11:51:24,Unknown,57.83986,N,-2.825033,W,551,0,959.044788
15628,T,08/03/2020,11:51:25,Unknown,57.839344,N,-2.824705,W,551,0,959.105405
15629,T,08/03/2020,11:51:26,Unknown,57.838833,N,-2.824331,W,551,0,959.166513
15630,T,08/03/2020,11:51:27,Unknown,57.838326,N,-2.823913,W,551,0,959.228096
15631,T,08/03/2020,11:51:28,Unknown,57.837826,N,-2.823448,W,551,0,959.290202
15632,T,08/03/2020,11:51:29,Unknown,57.837335,N,-2.822929,W,550,0,959.352959
15633,T,08/03/2020,11:51:30,Unknown,57.836851,N,-2.822368,W,550,0,959.416247
15634,T,08/03/2020,11:51:31,Unknown,57.836373,N,-2.821778,W,550,0,959.4799
15635,T,08/03/2020,11:51:32,Unknown,57.835898,N,-2.821174,W,550,0,959.543742
15636,T,08/03/2020,11:51:33,Unknown,57.835424,N,-2.820566,W,550,0,959.60766
15637,T,08/03/2020,11:51:34,Unknown,57.834949,N,-2.819961,W,550,0,959.67154
15638,T,08/03/2020,11:51:35,Unknown,57.834472,N,-2.819368,W,550,0,959.735245
15639,T,08/03/2020,11:51:36,Unknown,57.833993,N,-2.81879,W,551,0,959.79864
15640,T,08/03/2020,11:51:37,Unknown,57.83351,N,-2.818229,W,551,0,959.861768
15641,T,08/03/2020,11:51:38,Unknown,57.833026,N,-2.817678,W,551,0,959.924829
15642,T,08/03/2020,11:51:39,Unknown,57.832541,N,-2.817127,W,551,0,959.987875
15643,T,08/03/2020,11:51:40,Unknown,57.832057,N,-2.816574,W,551,0,960.050948
15644,T,08/03/2020,11:51:41,Unknown,57.831574,N,-2.816017,W,550,0,960.114093
15645,T,08/03/2020,11:51:42,Unknown,57.831089,N,-2.81546,W,550,0,960.177288
15646,T,08/03/2020,11:51:43,Unknown,57.830604,N,-2.814905,W,549,0,960.240514
15647,T,08/03/2020,11:51:44,Unknown,57.830118,N,-2.814357,W,549,0,960.303635
15648,T,08/03/2020,11:51:45,Unknown,57.82963,N,-2.813821,W,549,0,960.366616
15649,T,08/03/2020,11:51:46,Unknown,57.829138,N,-2.813302,W,548,0,960.429442
15650,T,08/03/2020,11:51:47,Unknown,57.828643,N,-2.812794,W,548,0,960.492223
15651,T,08/03/2020,11:51:48,Unknown,57.828146,N,-2.812288,W,547,0,960.555089
15652,T,08/03/2020,11:51:49,Unknown,57.82765,N,-2.811779,W,546,0,960.618098
15653,T,08/03/2020,11:51:50,Unknown,57.827153,N,-2.811263,W,545,0,960.681309
15654,T,08/03/2020,11:51:51,Unknown,57.826656,N,-2.810739,W,544,0,960.744723
15655,T,08/03/2020,11:51:52,Unknown,57.82616,N,-2.810208,W,542,0,960.808307
15656,T,08/03/2020,11:51:53,Unknown,57.825664,N,-2.809669,W,541,0,960.872103
15657,T,08/03/2020,11:51:54,Unknown,57.825168,N,-2.809121,W,540,0,960.936113
15658,T,08/03/2020,11:51:55,Unknown,57.824672,N,-2.808569,W,540,0,961.000302
15659,T,08/03/2020,11:51:56,Unknown,57.824176,N,-2.808015,W,539,0,961.06457
15660,T,08/03/2020,11:51:57,Unknown,57.823679,N,-2.80746,W,538,0,961.128915
15661,T,08/03/2020,11:51:58,Unknown,57.823183,N,-2.806905,W,538,0,961.19322
15662,T,08/03/2020,11:51:59,Unknown,57.822686,N,-2.806354,W,538,0,961.257438
15663,T,08/03/2020,11:52:00,Unknown,57.822188,N,-2.805812,W,537,0,961.321478
15664,T,08/03/2020,11:52:01,Unknown,57.82169,N,-2.805278,W,537,0,961.385399
15665,T,08/03/2020,11:52:02,Unknown,57.821191,N,-2.804747,W,538,0,961.449222
15666,T,08/03/2020,11:52:03,Unknown,57.820692,N,-2.804219,W,538,0,961.512956
15667,T,08/03/2020,11:52:04,Unknown,57.820194,N,-2.803694,W,539,0,961.57657
15668,T,08/03/2020,11:52:05,Unknown,57.819697,N,-2.80317,W,539,0,961.640038
15669,T,08/03/2020,11:52:06,Unknown,57.819201,N,-2.802645,W,540,0,961.703353
15670,T,08/03/2020,11:52:07,Unknown,57.818709,N,-2.802117,W,540,0,961.766515
15671,T,08/03/2020,11:52:08,Unknown,57.81822,N,-2.801582,W,542,0,961.829456
15672,T,08/03/2020,11:52:09,Unknown,57.817736,N,-2.801042,W,544,0,961.892197
15673,T,08/03/2020,11:52:10,Unknown,57.817254,N,-2.800499,W,546,0,961.954743
15674,T,08/03/2020,11:52:11,Unknown,57.816774,N,-2.799958,W,547,0,962.017073
15675,T,08/03/2020,11:52:12,Unknown,57.816294,N,-2.799419,W,548,0,962.079267
15676,T,08/03/2020,11:52:13,Unknown,57.815815,N,-2.798881,W,549,0,962.141395
15677,T,08/03/2020,11:52:14,Unknown,57.815336,N,-2.798344,W,550,0,962.203559
15678,T,08/03/2020,11:52:15,Unknown,57.814856,N,-2.797805,W,549,0,962.265845
15679,T,08/03/2020,11:52:16,Unknown,57.814374,N,-2.797264,W,549,0,962.328308
15680,T,08/03/2020,11:52:17,Unknown,57.813892,N,-2.796721,W,548,0,962.390948
15681,T,08/03/2020,11:52:18,Unknown,57.813407,N,-2.796177,W,547,0,962.453758
15682,T,08/03/2020,11:52:19,Unknown,57.812921,N,-2.795634,W,546,0,962.516735
15683,T,08/03/2020,11:52:20,Unknown,57.812433,N,-2.79509,W,545,0,962.579915
15684,T,08/03/2020,11:52:21,Unknown,57.811943,N,-2.794547,W,544,0,962.643288
15685,T,08/03/2020,11:52:22,Unknown,57.811451,N,-2.794003,W,543,0,962.706849
15686,T,08/03/2020,11:52:23,Unknown,57.810959,N,-2.793452,W,542,0,962.770633
15687,T,08/03/2020,11:52:24,Unknown,57.810468,N,-2.792889,W,541,0,962.834678
15688,T,08/03/2020,11:52:25,Unknown,57.809979,N,-2.792314,W,541,0,962.898916
15689,T,08/03/2020,11:52:26,Unknown,57.80949,N,-2.791735,W,541,0,962.963282
15690,T,08/03/2020,11:52:27,Unknown,57.809001,N,-2.791154,W,541,0,963.027725
15691,T,08/03/2020,11:52:28,Unknown,57.808511,N,-2.790573,W,541,0,963.09224
15692,T,08/03/2020,11:52:29,Unknown,57.808019,N,-2.789997,W,540,0,963.156759
15693,T,08/03/2020,11:52:30,Unknown,57.807526,N,-2.78942,W,540,0,963.221405
15694,T,08/03/2020,11:52:31,Unknown,57.807032,N,-2.788842,W,540,0,963.286194
15695,T,08/03/2020,11:52:32,Unknown,57.806537,N,-2.788263,W,540,0,963.351109
15696,T,08/03/2020,11:52:33,Unknown,57.806042,N,-2.787684,W,540,0,963.416059
15697,T,08/03/2020,11:52:34,Unknown,57.805546,N,-2.787109,W,541,0,963.481013
15698,T,08/03/2020,11:52:35,Unknown,57.805048,N,-2.78654,W,542,0,963.545869
15699,T,08/03/2020,11:52:36,Unknown,57.804549,N,-2.785977,W,542,0,963.610682
15700,T,08/03/2020,11:52:37,Unknown,57.804049,N,-2.785421,W,542,0,963.675399
15701,T,08/03/2020,11:52:38,Unknown,57.803548,N,-2.784872,W,542,0,963.739956
15702,T,08/03/2020,11:52:39,Unknown,57.803046,N,-2.78433,W,542,0,963.80443
15703,T,08/03/2020,11:52:40,Unknown,57.802543,N,-2.783797,W,543,0,963.868711
15704,T,08/03/2020,11:52:41,Unknown,57.802039,N,-2.783272,W,543,0,963.932864
15705,T,08/03/2020,11:52:42,Unknown,57.801535,N,-2.782755,W,543,0,963.996874
15706,T,08/03/2020,11:52:43,Unknown,57.801029,N,-2.782243,W,543,0,964.060793
15707,T,08/03/2020,11:52:44,Unknown,57.800525,N,-2.781732,W,543,0,964.124622
15708,T,08/03/2020,11:52:45,Unknown,57.80002,N,-2.781225,W,543,0,964.188373
15709,T,08/03/2020,11:52:46,Unknown,57.799514,N,-2.780721,W,543,0,964.25212
15710,T,08/03/2020,11:52:47,Unknown,57.799009,N,-2.780214,W,543,0,964.31588
15711,T,08/03/2020,11:52:48,Unknown,57.798505,N,-2.779703,W,543,0,964.379654
15712,T,08/03/2020,11:52:49,Unknown,57.798003,N,-2.779183,W,543,0,964.443468
15713,T,08/03/2020,11:52:50,Unknown,57.797504,N,-2.778647,W,542,0,964.507524
15714,T,08/03/2020,11:52:51,Unknown,57.797007,N,-2.778094,W,541,0,964.571818
15715,T,08/03/2020,11:52:52,Unknown,57.796513,N,-2.777527,W,541,0,964.636238
15716,T,08/03/2020,11:52:53,Unknown,57.796023,N,-2.776952,W,542,0,964.700642
15717,T,08/03/2020,11:52:54,Unknown,57.795534,N,-2.776374,W,542,0,964.764954
15718,T,08/03/2020,11:52:55,Unknown,57.795046,N,-2.775797,W,543,0,964.829106
15719,T,08/03/2020,11:52:56,Unknown,57.794559,N,-2.775227,W,544,0,964.893086
15720,T,08/03/2020,11:52:57,Unknown,57.794071,N,-2.774662,W,544,0,964.956907
15721,T,08/03/2020,11:52:58,Unknown,57.793582,N,-2.774104,W,544,0,965.020636
15722,T,08/03/2020,11:52:59,Unknown,57.793092,N,-2.773549,W,544,0,965.084335
15723,T,08/03/2020,11:53:00,Unknown,57.792602,N,-2.772994,W,543,0,965.148049
15724,T,08/03/2020,11:53:01,Unknown,57.792112,N,-2.772437,W,542,0,965.211835
15725,T,08/03/2020,11:53:02,Unknown,57.791621,N,-2.771877,W,541,0,965.275785
15726,T,08/03/2020,11:53:03,Unknown,57.79113,N,-2.771312,W,539,0,965.339937
15727,T,08/03/2020,11:53:04,Unknown,57.790638,N,-2.770742,W,538,0,965.404237
15728,T,08/03/2020,11:53:05,Unknown,57.790146,N,-2.770172,W,537,0,965.468629
15729,T,08/03/2020,11:53:06,Unknown,57.789654,N,-2.769601,W,537,0,965.533018
15730,T,08/03/2020,11:53:07,Unknown,57.789162,N,-2.769036,W,537,0,965.597302
15731,T,08/03/2020,11:53:08,Unknown,57.788669,N,-2.768473,W,538,0,965.661455
15732,T,08/03/2020,11:53:09,Unknown,57.788178,N,-2.767912,W,539,0,965.725454
15733,T,08/03/2020,11:53:10,Unknown,57.787687,N,-2.767359,W,539,0,965.789213
15734,T,08/03/2020,11:53:11,Unknown,57.787196,N,-2.766816,W,540,0,965.852662
15735,T,08/03/2020,11:53:12,Unknown,57.786705,N,-2.76628,W,540,0,965.915925
15736,T,08/03/2020,11:53:13,Unknown,57.786213,N,-2.765751,W,540,0,965.979059
15737,T,08/03/2020,11:53:14,Unknown,57.785721,N,-2.765225,W,540,0,966.042076
15738,T,08/03/2020,11:53:15,Unknown,57.78523,N,-2.764697,W,540,0,966.105087
15739,T,08/03/2020,11:53:16,Unknown,57.784742,N,-2.764167,W,541,0,966.167878
15740,T,08/03/2020,11:53:17,Unknown,57.784256,N,-2.763639,W,542,0,966.230407
15741,T,08/03/2020,11:53:18,Unknown,57.783772,N,-2.763116,W,543,0,966.292607
15742,T,08/03/2020,11:53:19,Unknown,57.783289,N,-2.762599,W,545,0,966.354461
15743,T,08/03/2020,11:53:20,Unknown,57.782808,N,-2.762083,W,546,0,966.416117
15744,T,08/03/2020,11:53:21,Unknown,57.782329,N,-2.761566,W,547,0,966.477667
15745,T,08/03/2020,11:53:22,Unknown,57.781851,N,-2.761046,W,547,0,966.539166
15746,T,08/03/2020,11:53:23,Unknown,57.781374,N,-2.760524,W,548,0,966.600675
15747,T,08/03/2020,11:53:24,Unknown,57.780896,N,-2.760005,W,549,0,966.662138
15748,T,08/03/2020,11:53:25,Unknown,57.780418,N,-2.759488,W,549,0,966.723538
15749,T,08/03/2020,11:53:26,Unknown,57.77994,N,-2.758973,W,548,0,966.784938
15750,T,08/03/2020,11:53:27,Unknown,57.779461,N,-2.75846,W,548,0,966.846352
15751,T,08/03/2020,11:53:28,Unknown,57.778982,N,-2.757946,W,547,0,966.907819
15752,T,08/03/2020,11:53:29,Unknown,57.778502,N,-2.757429,W,546,0,966.969383
15753,T,08/03/2020,11:53:30,Unknown,57.778023,N,-2.756907,W,545,0,967.031084
15754,T,08/03/2020,11:53:31,Unknown,57.777544,N,-2.756378,W,544,0,967.092933
15755,T,08/03/2020,11:53:32,Unknown,57.777067,N,-2.755838,W,544,0,967.154971
15756,T,08/03/2020,11:53:33,Unknown,57.776592,N,-2.755288,W,544,0,967.217157
15757,T,08/03/2020,11:53:34,Unknown,57.776118,N,-2.754728,W,545,0,967.279495
15758,T,08/03/2020,11:53:35,Unknown,57.775645,N,-2.754162,W,545,0,967.341908
15759,T,08/03/2020,11:53:36,Unknown,57.775173,N,-2.753596,W,545,0,967.404337
15760,T,08/03/2020,11:53:37,Unknown,57.7747,N,-2.753032,W,545,0,967.466736
15761,T,08/03/2020,11:53:38,Unknown,57.774226,N,-2.752472,W,546,0,967.529099
15762,T,08/03/2020,11:53:39,Unknown,57.773751,N,-2.751917,W,546,0,967.591396
15763,T,08/03/2020,11:53:40,Unknown,57.773275,N,-2.751368,W,546,0,967.653574
15764,T,08/03/2020,11:53:41,Unknown,57.7728,N,-2.750823,W,547,0,967.715611
15765,T,08/03/2020,11:53:42,Unknown,57.772324,N,-2.750281,W,549,0,967.777503
15766,T,08/03/2020,11:53:43,Unknown,57.771849,N,-2.749748,W,550,0,967.839161
15767,T,08/03/2020,11:53:44,Unknown,57.771375,N,-2.749221,W,550,0,967.900567
15768,T,08/03/2020,11:53:45,Unknown,57.770902,N,-2.748694,W,551,0,967.961815
15769,T,08/03/2020,11:53:46,Unknown,57.770431,N,-2.748166,W,552,0,968.022884
15770,T,08/03/2020,11:53:47,Unknown,57.769961,N,-2.747639,W,552,0,968.083788
15771,T,08/03/2020,11:53:48,Unknown,57.769492,N,-2.747115,W,552,0,968.144559
15772,T,08/03/2020,11:53:49,Unknown,57.769023,N,-2.746592,W,552,0,968.205317
15773,T,08/03/2020,11:53:50,Unknown,57.768553,N,-2.74607,W,551,0,968.266187
15774,T,08/03/2020,11:53:51,Unknown,57.76808,N,-2.745547,W,549,0,968.327302
15775,T,08/03/2020,11:53:52,Unknown,57.767604,N,-2.745023,W,547,0,968.388673
15776,T,08/03/2020,11:53:53,Unknown,57.767126,N,-2.744501,W,545,0,968.450267
15777,T,08/03/2020,11:53:54,Unknown,57.766646,N,-2.74398,W,542,0,968.512071
15778,T,08/03/2020,11:53:55,Unknown,57.766163,N,-2.743458,W,541,0,968.574065
15779,T,08/03/2020,11:53:56,Unknown,57.76568,N,-2.742933,W,539,0,968.636262
15780,T,08/03/2020,11:53:57,Unknown,57.765195,N,-2.742406,W,538,0,968.698661
15781,T,08/03/2020,11:53:58,Unknown,57.764708,N,-2.741879,W,536,0,968.761203
15782,T,08/03/2020,11:53:59,Unknown,57.76422,N,-2.741356,W,534,0,968.823866
15783,T,08/03/2020,11:54:00,Unknown,57.763728,N,-2.740834,W,532,0,968.886704
15784,T,08/03/2020,11:54:01,Unknown,57.763236,N,-2.74031,W,530,0,968.949725
15785,T,08/03/2020,11:54:02,Unknown,57.762744,N,-2.739785,W,529,0,969.012754
15786,T,08/03/2020,11:54:03,Unknown,57.762252,N,-2.739258,W,527,0,969.075862
15787,T,08/03/2020,11:54:04,Unknown,57.76176,N,-2.738727,W,527,0,969.138986
15788,T,08/03/2020,11:54:05,Unknown,57.761272,N,-2.738189,W,526,0,969.202064
15789,T,08/03/2020,11:54:06,Unknown,57.760787,N,-2.737643,W,526,0,969.265005
15790,T,08/03/2020,11:54:07,Unknown,57.760309,N,-2.737089,W,528,0,969.327623
15791,T,08/03/2020,11:54:08,Unknown,57.759836,N,-2.736529,W,531,0,969.389868
15792,T,08/03/2020,11:54:09,Unknown,57.759368,N,-2.735965,W,533,0,969.451782
15793,T,08/03/2020,11:54:10,Unknown,57.758904,N,-2.735401,W,535,0,969.513348
15794,T,08/03/2020,11:54:11,Unknown,57.758443,N,-2.73484,W,537,0,969.57458
15795,T,08/03/2020,11:54:12,Unknown,57.757982,N,-2.734286,W,539,0,969.635481
15796,T,08/03/2020,11:54:13,Unknown,57.757523,N,-2.733738,W,540,0,969.696121
15797,T,08/03/2020,11:54:14,Unknown,57.757064,N,-2.7332,W,541,0,969.756377
15798,T,08/03/2020,11:54:15,Unknown,57.756605,N,-2.732672,W,542,0,969.816303
15799,T,08/03/2020,11:54:16,Unknown,57.756147,N,-2.73215,W,542,0,969.875944
15800,T,08/03/2020,11:54:17,Unknown,57.75569,N,-2.73163,W,542,0,969.93552
